gene,h3k27me3_gm,h3k36me3_gm,mae_pred_gm,mae_prob_gm,h3k27me3_k5,h3k36me3_k5,mae_pred_k5,mae_prob_k5,switch,is_sig_paralog,is_nsig_paralog
COL6A3,0.9120338166836107,0.2729413023703783,1,0.9373861070572942,0.8441329124083685,0.1616545376712329,1,0.9519851916868379,MAE in both,False,True
TRIP4,0.10642624003424474,0.7913210979720692,0,0.046709936339145594,0.13269837872545348,0.7272581335616438,0,0.06932400341430733,BAE in both,False,False
TMEM129,0.3448017550430735,0.645299373963294,0,0.20438728879618315,0.246455134036064,0.537992294520548,0,0.22837062225441254,BAE in both,False,False
KRBA1,0.5380170153566269,0.652950933704318,0,0.3459978675133984,0.6960779067900904,0.61328125,1,0.544999379395507,BAE→MAE (gained in cancer),False,False
MTMR7,0.620364920541495,0.4571673176734978,1,0.6573359085801982,0.7903044571673177,0.4845890410958904,1,0.7658340189167147,MAE in both,False,True
EVC,0.6075766493659371,0.5844079404997592,0,0.49362981045058824,0.7381882390711113,0.3476027397260274,1,0.8395016998054968,BAE→MAE (gained in cancer),False,False
ARG2,0.6330996843062764,0.5328267965113168,1,0.581502509627168,0.4327144309486864,0.6711793664383562,0,0.24219146074154804,MAE→BAE (lost in cancer),False,True
SPTSSA,0.20664562041842796,0.6541816041521751,0,0.12495328629533364,0.07710417892878163,0.6687178938356164,0,0.07395038752743982,BAE in both,False,True
KCNS2,0.9711595055915244,0.047407565947883784,1,0.9828656145868918,0.9700358499652202,0.1586579623287671,1,0.9706049454049693,MAE in both,False,False
PHF5A,0.36861255283856814,0.9919203809727647,0,0.04868752007849639,0.18711541548504468,0.9860873287671232,0,0.02514340497180887,BAE in both,False,False
GLT8D1,0.590507785328268,0.922842313660442,0,0.14687700142035418,0.23446947402215207,0.884845890410959,0,0.048668738687524984,BAE in both,False,True
ROS1,0.7103108780566109,0.2786130879126759,1,0.8681395541897263,0.6400021402964311,0.3575556506849315,1,0.7719317269935908,MAE in both,False,False
SPINT2,0.7497993472095885,0.23805447054417037,1,0.9037576616585993,0.3811867943710204,0.3422517123287671,1,0.5686759711277561,MAE in both,False,True
ECSIT,0.45727433249505056,0.62459200599283,0,0.30689893730356677,0.35416555192894217,0.625802654109589,0,0.22683945336901054,BAE in both,False,False
ACTR10,0.29776874097062445,0.6297822248381401,0,0.18729176226727873,0.08646797581465034,0.734375,0,0.05657037531581771,BAE in both,False,False
MSLN,0.5059125688907914,0.04853122157418802,1,0.9014635481409236,0.7954411686018513,0.04216609589041096,1,0.9671985281654268,MAE in both,False,True
EML4,0.1203916742468832,0.7113275188613623,0,0.0712873219743867,0.1489111241907004,0.6626177226027398,0,0.09841092024720435,BAE in both,False,True
CBLN2,0.9229493284819947,0.18732944512815025,1,0.9597150865137899,0.39953983626732303,0.15298587328767124,1,0.78257285173013,MAE in both,False,True
PCNX2,0.27026593183155867,0.505323987372251,0,0.2762812789545785,0.7088126705548718,0.3828660102739726,1,0.7966202392143704,BAE→MAE (gained in cancer),False,True
ZNF205,0.7848467012681256,0.4099737813687196,1,0.8221409334653516,0.465514473754615,0.5588077910958904,0,0.3873950300162354,MAE→BAE (lost in cancer),False,False
SCYL2,0.09155117983840762,0.7611964257049602,0,0.05087707178299511,0.0658676226657392,0.7120612157534246,0,0.058129799173711874,BAE in both,False,False
PEX10,0.527529562844454,0.6276419284070843,0,0.3650999137849429,0.5825886885333619,0.530179794520548,1,0.535756918841966,BAE→MAE (gained in cancer),False,False
VCAM1,0.3581251003263952,0.45229814329284607,0,0.41187614746543044,0.7145379635079459,0.4312392979452055,1,0.7594385026297364,BAE→MAE (gained in cancer),False,False
NBPF7,0.928567606613516,0.0738402268714217,1,0.9770598335997994,0.8862432446893895,0.4241224315068493,1,0.8653123201242392,MAE in both,False,False
SLC14A2,0.8191984589865696,0.3138744716143186,1,0.894666166432391,0.7012681256354005,0.19033604452054795,1,0.9075239293144521,MAE in both,False,True
CTR9,0.23334581839584784,0.9713200278238536,0,0.03219864371015208,0.22259082882979292,0.970783390410959,0,0.03098522568337942,BAE in both,False,False
DVL2,0.47626946332066994,0.8900422708545134,0,0.1143369585330812,0.3488148108513029,0.703927654109589,0,0.16355195565962613,BAE in both,False,True
METTL21A,0.15126545026486168,0.8059821285248007,0,0.05157489330919776,0.068703515436888,0.8196168664383562,0,0.0354441676158673,BAE in both,False,True
RYK,0.504628391032158,0.5528385681416876,0,0.4316783702540567,0.20156241639467065,0.6995398116438356,0,0.10067847033402502,BAE in both,False,True
PLPPR5,0.6387179624377977,0.18294183744448606,1,0.888361701215409,0.25469527529562846,0.2855843321917808,1,0.5144729626089849,MAE in both,False,True
STPG3,0.6616191342500937,0.38445074642838034,1,0.763477761639246,0.010835250682219487,0.04842679794520548,1,0.5662328804051799,MAE in both,False,False
PDLIM2,0.7877896088608273,0.37508694954251165,1,0.8473936721774125,0.9398041628765584,0.22319135273972604,1,0.9552275843146536,MAE in both,False,True
CRYZ,0.309433356519878,0.9343999143881427,0,0.05107868979392595,0.4253839156723206,0.9409781678082192,0,0.07598372796193292,BAE in both,False,True
C16ORF45,0.7500133768526941,0.2889400181925197,1,0.8797367127288143,0.7461608432767939,0.4288313356164384,1,0.7834464500010782,MAE in both,False,False
ATIC,0.3154796939376104,0.9883353844507464,0,0.0405514575192868,0.06319225212691958,0.9751177226027398,0,0.016444538194702974,BAE in both,False,False
ZFP2,0.5438493231312537,0.12156883728396382,1,0.8811272150988626,0.2726202579057199,0.3015303938356164,1,0.5124711405260265,MAE in both,False,False
THOC5,0.4319653271978169,0.8658034137728076,0,0.1088920476919232,0.25116378618438656,0.8020119863013698,0,0.07591280311010125,BAE in both,False,False
MRPS17,0.5586708759163144,0.8732409438707261,0,0.16242661167139824,0.6889614211568302,0.850492294520548,0,0.2658665303855932,BAE in both,False,False
ATP13A1,0.5855315961260634,0.9622772754026433,0,0.12205753562756962,0.4304136122853015,0.6529323630136986,0,0.2573299016001263,BAE in both,False,True
BTBD6,0.5401038043769062,0.46530044411150945,1,0.5733783620794203,0.20792979827706137,0.517230308219178,0,0.2197977601610601,MAE→BAE (lost in cancer),False,True
AAMDC,0.11584354433088982,0.6091283642784525,0,0.11089063592231788,0.11525496281234951,0.6027932363013698,0,0.1137704862275032,BAE in both,False,False
SEC16B,0.7888062496655787,0.31842260153031193,1,0.8805192463035351,0.6967735031301835,0.4044306506849315,1,0.7706071810724254,MAE in both,False,True
PTPRG,0.7424688319332228,0.23479051848681043,1,0.9026417167470722,0.6539675745090695,0.1918343321917808,1,0.8899581231746676,MAE in both,False,True
RARS2,0.06388784846701268,0.88223018888116,0,0.025805995323965925,0.11744876665418161,0.901541095890411,0,0.028877286350541414,BAE in both,False,True
NELFB,0.49836802397132,0.7645138851730965,0,0.20717050657758843,0.29520038525335757,0.645066352739726,0,0.17464220630363603,BAE in both,False,False
MEIKIN,0.6734977794424528,0.250682219487399,1,0.8673050389928249,0.49959869441917704,0.3365796232876712,1,0.6835665169140955,MAE in both,False,False
IMPAD1,0.11621809620632458,0.8218203221146129,0,0.04198140971681061,0.2821445770239178,0.8514554794520548,0,0.06780935826798976,BAE in both,False,False
ZNF460,0.5374284338380866,0.9980202258012735,0,0.08799654205105358,0.3619776339022955,0.9536065924657534,0,0.05679483246941728,BAE in both,False,False
PPRC1,0.4550270212424421,0.9765102466691636,0,0.07198569249171924,0.42281555995505377,0.974261558219178,0,0.06463238576807011,BAE in both,False,False
SLC2A12,0.7644603777623201,0.42854085290812777,1,0.7956434418853399,0.4822622933276259,0.4985552226027397,0,0.47610167317580326,MAE→BAE (lost in cancer),False,True
SEMA4B,0.5474878270640484,0.6570174969233239,0,0.34990728251714853,0.6098239606185457,0.700556506849315,0,0.3569481494745616,BAE in both,False,True
FAM120A,0.3765851570442506,0.8153459254106694,0,0.11189938892335158,0.3324950505645032,0.8806720890410958,0,0.0713163156846987,BAE in both,False,True
CEPT1,0.22077157686339557,0.9319920809032051,0,0.03700868563663674,0.16951147733961153,0.9300620719178082,0,0.03073780598481719,BAE in both,False,True
SH3RF1,0.30970089357375996,0.7028733479586923,0,0.14421501666287734,0.6981646958103698,0.2975706335616438,1,0.8511268003617802,BAE→MAE (gained in cancer),False,True
PPIL1,0.06784739686446573,0.789662368238001,0,0.04071620160113475,0.3237198351971748,0.8924443493150684,0,0.06542797169995462,BAE in both,False,True
OXGR1,0.7341216758521055,0.2464016266252876,1,0.8944391868534114,0.917117020707368,0.3796553938356164,1,0.9003009849306545,MAE in both,False,True
KIF9,0.29311359623307826,0.42634704906629567,0,0.38126879783965906,0.6440151961046605,0.3566459760273973,1,0.7754801204096824,BAE→MAE (gained in cancer),False,True
ATL2,0.2922039702498796,0.6848948579378243,0,0.14666418020432667,0.3230777462678581,0.8108411815068494,0,0.09450782452096579,BAE in both,False,True
LOC101928436,0.5554604312697309,0.29557493712879235,1,0.7670812092878746,0.10161057306436941,0.4831442636986301,0,0.17986869786232196,MAE→BAE (lost in cancer),False,False
MYH11,0.768955000267537,0.4604847771416341,1,0.7720025034942593,0.8938948044304136,0.4324165239726027,1,0.8640551217536998,MAE in both,False,False
H3F3C,0.26694847236342234,0.1890951896837712,1,0.6413639055111379,0.5187543474771256,0.01953125,1,0.9173540221083322,MAE in both,False,False
FAM174B,0.46481887741452194,0.6260367060837926,0,0.3117196251827798,0.8895071967467494,0.2551904965753425,1,0.9373155366288831,BAE→MAE (gained in cancer),False,False
PAQR3,0.19567660120926747,0.6217561132216812,0,0.13826162271067066,0.24506394135587778,0.8463720034246576,0,0.06055847954299418,BAE in both,False,True
PDILT,0.8130451067472845,0.28476644015196106,1,0.9053774816275002,0.7914281127936219,0.1909781678082192,1,0.9330987071960803,MAE in both,False,True
ASPRV1,0.8443469420514741,0.0558617368505538,1,0.9709392871878012,0.4804430413612285,0.05185145547945205,1,0.8906157472565255,MAE in both,False,False
THEM6,0.28968912194338914,0.5368398523195462,0,0.2608069304439635,0.5703889988763444,0.514554794520548,1,0.5429507007154725,BAE→MAE (gained in cancer),False,False
TBX6,0.3660977045320777,0.5593664722564076,0,0.29898678654773836,0.5009898870993632,0.4457940924657534,1,0.5591808992013165,BAE→MAE (gained in cancer),False,True
PGLS,0.20124137193001232,0.7277007865589384,0,0.08869653236665748,0.08475573866980576,0.6631528253424658,0,0.07798633748487271,BAE in both,False,False
BAZ2A,0.4190700412007063,0.9643640644229226,0,0.06671898583732835,0.3765851570442506,0.8142658390410958,0,0.11242907924827904,BAE in both,False,True
DUOX1,0.8046979506661672,0.40392744395098723,1,0.8373702815225295,0.8558510353683986,0.2250642123287671,1,0.938246770701515,MAE in both,False,True
IRF5,0.3159612606345979,0.8730269142276206,0,0.06952322824730761,0.9903686660602493,0.2034995719178082,1,0.9663089437261715,BAE→MAE (gained in cancer),False,True
MCM3,0.3062229118732945,0.99673604794264,0,0.037630876332573254,0.3289635614532613,0.992722602739726,0,0.041792490106822774,BAE in both,False,True
SEMA3B,0.9718015945208411,0.10021938038418321,1,0.977943191180358,0.7685804483921023,0.06035958904109589,1,0.9604054734883307,MAE in both,False,True
NBR1,0.15961260634597893,0.8702980362780245,0,0.03932917384086448,0.32564610198512495,0.7972495719178082,0,0.10130954579516081,BAE in both,False,False
NHP2,0.08705655733319065,0.6849483653486008,0,0.07120592944141603,0.4643908181283108,0.848994006849315,0,0.13104307194332931,BAE in both,False,True
PRKX,0.3275188613622987,0.651024666916368,0,0.18919013160241263,0.2820910696131414,0.6107662671232876,0,0.192207082426523,BAE in both,False,True
CEP164,0.6410722885119589,0.6868746321365509,0,0.4017144302137286,0.6336882658248167,0.516695205479452,1,0.6012563436976834,BAE→MAE (gained in cancer),False,False
PRSS23,0.8576702873347959,0.2980897854352828,1,0.9143854249257299,0.8597035689442988,0.3439105308219178,1,0.8957382204234442,MAE in both,False,True
GATAD2B,0.1339825565840869,0.7235807159291562,0,0.07083336018696536,0.24581304510674729,0.6826305650684932,0,0.12648999346963535,BAE in both,False,True
TRIM42,0.6618331638931992,0.147626946332067,1,0.9120529482916209,0.8012734763764782,0.1914597602739726,1,0.9353330361256744,MAE in both,False,False
KLF17,0.8855476483492963,0.16769222537321418,1,0.9577195386151398,0.9378778960886083,0.1268728595890411,1,0.9714495451509157,MAE in both,False,True
KBTBD2,0.2378404409010648,0.7293060088822302,0,0.10032836155322074,0.21328053935470062,0.7328232020547946,0,0.09050207931463264,BAE in both,False,False
ZNF763,0.558617368505538,0.4506394135587779,1,0.6084211659882895,0.6741933757825459,0.19269049657534246,1,0.8971235088821244,MAE in both,False,False
EPB41L5,0.44951575793247367,0.4944619829846434,0,0.44909409486600377,0.27534913585531595,0.510916095890411,0,0.2747757594503081,BAE in both,False,True
ENDOV,0.7891272941302371,0.3802236609770453,1,0.8447848235380829,0.9464925892236075,0.07849957191780822,1,0.9781022169308905,MAE in both,False,False
BCAT1,0.3321740060998448,0.6114291829418375,0,0.22409270159271963,0.34132377334260794,0.854398544520548,0,0.08298052784996612,BAE in both,False,True
FAF2,0.3179945422441008,0.8600246134089572,0,0.0743298520898019,0.16779924019476697,0.833101455479452,0,0.04832481930247298,BAE in both,False,True
LY6D,0.9518968377120232,0.2559259457434855,1,0.9501083448497272,0.9619027235272085,0.01953125,1,0.9844840792161897,MAE in both,False,True
FABP7,0.5309540371341431,0.14286478677296804,1,0.8638383837832745,0.5512868532291723,0.3670804794520548,1,0.6949454804741938,MAE in both,False,True
FANCL,0.11707421477874685,0.7232061640537214,0,0.06669325760688127,0.11011825137781582,0.8053831335616438,0,0.04433262625464118,BAE in both,False,False
STK38L,0.1410990422173471,0.7521001658729735,0,0.06377998796821073,0.5786826475466852,0.4636130136986301,1,0.6119996786489182,BAE→MAE (gained in cancer),False,True
IPPK,0.4146824335170421,0.8759163144095458,0,0.09797752380834615,0.3179410348333244,0.7593642979452054,0,0.11644887227957747,BAE in both,False,False
P2RY12,0.7317673497779442,0.36668628605061804,1,0.8227783298218474,0.6830220985606507,0.3874678938356164,1,0.7757696055277274,MAE in both,False,True
SLFN13,0.3496709294237252,0.8102092139761357,0,0.1041381803638438,0.8659104285943603,0.23769263698630136,1,0.9369232447789106,BAE→MAE (gained in cancer),False,True
RPL7A,0.4732730483171919,0.9978597035689443,0,0.06978868728827302,0.5583498314516561,0.9926690924657534,0,0.09711582431351758,BAE in both,False,True
MFSD8,0.36058644122210926,0.7323024238857082,0,0.1511690763993927,0.18219273369361658,0.7395654965753424,0,0.07849152202262416,BAE in both,False,False
MASTL,0.11686018513564128,0.8700840066349189,0,0.03347859646451627,0.10551661405104606,0.9036279965753424,0,0.027315239045413095,BAE in both,False,False
USP17L27,0.009684841350527048,0.012761517470169619,1,0.6076898166208504,0.010835250682219487,0.01953125,1,0.6007997988060629,MAE in both,False,False
USP6NL,0.2522339343999144,0.7099363261811761,0,0.11490708139433606,0.2979292632029536,0.7531571061643836,0,0.11158485684900736,BAE in both,False,True
ZNF248,0.13050457488362138,0.5626839317245439,0,0.14242703105792262,0.2992669484723634,0.5524400684931506,0,0.25333082329630224,BAE in both,False,True
CALM1,0.33634758414040344,0.9791321097972069,0,0.04580955385460167,0.5137246508641446,0.7760595034246576,0,0.20775483480425766,BAE in both,False,True
CFAP54,0.5464176788485205,0.38996200973834877,1,0.6663013664018619,0.38921290598747926,0.2858518835616438,1,0.6423954070280682,MAE in both,False,False
RASA3,0.4560971694579699,0.5501096901920915,0,0.38876954946172027,0.38429022419605113,0.5010166952054794,0,0.3791387447318844,BAE in both,False,True
MC4R,0.9321526031355343,0.1254213708598641,1,0.971020011874814,0.1498207501738991,0.01953125,1,0.722232122185931,MAE in both,False,True
SFT2D2,0.3911391727754294,0.9770453207769276,0,0.0567569184502505,0.37578254588260473,0.8487799657534246,0,0.09627695409432568,BAE in both,False,True
TRIM49D2,0.026272138691208733,0.012761517470169619,1,0.6231324688885376,0.02921504628391032,0.01953125,1,0.6180085162836902,MAE in both,False,True
SYCE2,0.5565305794852587,0.49596019048638235,1,0.5521301794234709,0.35780405586173686,0.520066352739726,0,0.33376306915143555,MAE→BAE (lost in cancer),False,False
RIMS3,0.8079619027235272,0.2793621916635454,1,0.905942841789074,0.8766654181604152,0.3261986301369863,1,0.9092651905787248,MAE in both,False,True
RNF207,0.6631173417518327,0.6149606720530794,1,0.5106359053728634,0.5637005725292953,0.631474743150685,0,0.3941557079697203,MAE→BAE (lost in cancer),False,False
SEC14L3,0.9369147626946333,0.21258494301460754,1,0.9569431938992428,0.9197923912461876,0.07197131849315068,1,0.9764854626694378,MAE in both,False,True
RAB32,0.7905719942211996,0.38782171330729304,1,0.8405780069334434,0.5236235218577773,0.532587756849315,0,0.4748831044148334,MAE→BAE (lost in cancer),False,False
IWS1,0.14473754615014178,0.943710203863235,0,0.026193182521830637,0.20241853496709294,0.9223565924657534,0,0.036136714069565055,BAE in both,False,False
